Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
150,True,198,75,199,15,400,0.8236056584200401,6587.998681564408,20
100,True,49,60,199,16,280,0.8252068561755285,6997.432772566566,21
100,True,49,75,199,16,280,0.8252068561755285,6692.303888161441,21
100,True,99,60,199,16,280,0.8252068561755285,6997.432772566566,21
100,True,99,75,199,16,280,0.8252068561755285,6610.43028023639,21
100,True,198,60,199,16,280,0.8252068561755285,6835.2416619734795,21
100,True,198,75,199,16,280,0.8252068561755285,6527.051555927965,21
125,True,49,60,199,16,280,0.8252068561755285,6835.2416619734795,21
125,True,49,75,199,16,280,0.8252068561755285,6527.051555927965,21
125,True,99,60,199,16,280,0.8252068561755285,6835.2416619734795,21
125,True,99,75,199,16,280,0.8252068561755285,6466.840038578995,21
125,True,198,60,199,16,280,0.8252068561755285,6997.432772566566,21
125,True,198,75,199,16,280,0.8252068561755285,6565.935227958165,21
150,True,49,60,199,16,280,0.8252068561755285,6835.2416619734795,21
150,True,49,75,199,16,280,0.8252068561755285,6527.051555927965,21
150,True,99,60,199,16,280,0.8252068561755285,6997.432772566566,21
150,True,99,75,199,16,280,0.8252068561755285,6565.935227958165,21
150,True,198,60,199,16,280,0.8252068561755285,6835.2416619734795,21
150,True,198,75,199,16,280,0.8252068561755285,6634.706880817443,21
100,True,49,60,199,90,3000,0.5655156946949313,13725.039774852808,22
100,True,49,75,199,90,3000,0.5655156946949313,13725.039774852808,22
100,True,99,60,199,90,3000,0.5655156946949313,13725.039774852808,22
100,True,99,75,199,90,3000,0.5655156946949313,13725.039774852808,22
100,True,198,60,199,90,3000,0.5655156946949313,13725.039774852808,22
100,True,198,75,199,90,3000,0.5655156946949313,13725.039774852808,22
125,True,49,60,199,90,3000,0.5655156946949313,13725.039774852808,22
125,True,49,75,199,90,3000,0.5655156946949313,13725.039774852808,22
125,True,99,60,199,90,3000,0.5655156946949313,13725.039774852808,22
125,True,99,75,199,90,3000,0.5655156946949313,13725.039774852808,22
125,True,198,60,199,90,3000,0.5655156946949313,13725.039774852808,22
125,True,198,75,199,90,3000,0.5655156946949313,13725.039774852808,22
150,True,49,60,199,90,3000,0.5655156946949313,13725.039774852808,22
150,True,49,75,199,90,3000,0.5655156946949313,13725.039774852808,22
150,True,99,60,199,90,3000,0.5655156946949313,13725.039774852808,22
150,True,99,75,199,90,3000,0.5655156946949313,13725.039774852808,22
150,True,198,60,199,90,3000,0.5655156946949313,13725.039774852808,22
150,True,198,75,199,90,3000,0.5655156946949313,13725.039774852808,22
100,True,49,60,199,73,60,0.70901189910655,13499.76057462349,23
100,True,49,75,199,73,60,0.70901189910655,13478.44244903048,23
100,True,99,60,199,73,60,0.70901189910655,13499.76057462349,23
100,True,99,75,199,73,60,0.70901189910655,13478.44244903048,23
100,True,198,60,199,73,60,0.70901189910655,13499.76057462349,23
100,True,198,75,199,73,60,0.70901189910655,13478.44244903048,23
125,True,49,60,199,73,60,0.70901189910655,13499.76057462349,23
125,True,49,75,199,73,60,0.70901189910655,13478.44244903048,23
125,True,99,60,199,73,60,0.70901189910655,13499.76057462349,23
125,True,99,75,199,73,60,0.70901189910655,13478.44244903048,23
125,True,198,60,199,73,60,0.70901189910655,13499.76057462349,23
125,True,198,75,199,73,60,0.70901189910655,13478.44244903048,23
150,True,49,60,199,73,60,0.70901189910655,13499.76057462349,23
150,True,49,75,199,73,60,0.70901189910655,13478.44244903048,23
150,True,99,60,199,73,60,0.70901189910655,13499.76057462349,23
150,True,99,75,199,73,60,0.70901189910655,13478.44244903048,23
150,True,198,60,199,73,60,0.70901189910655,13499.76057462349,23
150,True,198,75,199,73,60,0.70901189910655,13478.44244903048,23
100,True,49,60,199,37,140,0.7258693610658652,9281.431286028164,24
100,True,49,75,199,37,140,0.7258693610658652,9050.888642396741,24
100,True,99,60,199,37,140,0.7258693610658652,9281.431286028164,24
100,True,99,75,199,37,140,0.7258693610658652,9050.888642396741,24
100,True,198,60,199,37,140,0.7258693610658652,9281.431286028164,24
100,True,198,75,199,37,140,0.7258693610658652,9050.888642396741,24
125,True,49,60,199,37,140,0.7258693610658652,9281.431286028164,24
125,True,49,75,199,37,140,0.7258693610658652,9050.888642396741,24
125,True,99,60,199,37,140,0.7258693610658652,9281.431286028164,24
125,True,99,75,199,37,140,0.7258693610658652,9050.888642396741,24
125,True,198,60,199,37,140,0.7258693610658652,9281.431286028164,24
125,True,198,75,199,37,140,0.7258693610658652,9050.888642396741,24
150,True,49,60,199,37,140,0.7258693610658652,9281.431286028164,24
150,True,49,75,199,37,140,0.7258693610658652,9050.888642396741,24
150,True,99,60,199,37,140,0.7258693610658652,9281.431286028164,24
150,True,99,75,199,37,140,0.7258693610658652,9050.888642396741,24
150,True,198,60,199,37,140,0.7258693610658652,9281.431286028164,24
150,True,198,75,199,37,140,0.7258693610658652,9050.888642396741,24
100,True,49,60,199,77,60,0.6614063475511285,12449.487378360667,25
100,True,49,75,199,77,60,0.6614063475511285,12407.138035793638,25
100,True,99,60,199,77,60,0.6614063475511285,12449.487378360667,25
100,True,99,75,199,77,60,0.6614063475511285,12407.138035793638,25
100,True,198,60,199,77,60,0.6614063475511285,12449.487378360667,25
100,True,198,75,199,77,60,0.6614063475511285,12407.138035793638,25
125,True,49,60,199,77,60,0.6614063475511285,12449.487378360667,25
125,True,49,75,199,77,60,0.6614063475511285,12407.138035793638,25
125,True,99,60,199,77,60,0.6614063475511285,12449.487378360667,25
125,True,99,75,199,77,60,0.6614063475511285,12407.138035793638,25
125,True,198,60,199,77,60,0.6614063475511285,12449.487378360667,25
125,True,198,75,199,77,60,0.6614063475511285,12407.138035793638,25
150,True,49,60,199,77,60,0.6614063475511285,12449.487378360667,25
150,True,49,75,199,77,60,0.6614063475511285,12407.138035793638,25
150,True,99,60,199,77,60,0.6614063475511285,12449.487378360667,25
150,True,99,75,199,77,60,0.6614063475511285,12407.138035793638,25
150,True,198,60,199,77,60,0.6614063475511285,12449.487378360667,25
150,True,198,75,199,77,60,0.6614063475511285,12407.138035793638,25
100,True,49,60,199,16,280,0.8226246202389995,6858.476561624495,26
100,True,49,75,199,16,280,0.8226246202389995,6515.115916917349,26
100,True,99,60,199,16,280,0.8226246202389995,6935.570476740963,26
100,True,99,75,199,16,280,0.8226246202389995,6562.8151958483395,26
100,True,198,60,199,16,280,0.8226246202389995,6858.476561624495,26
100,True,198,75,199,16,280,0.8226246202389995,6562.8151958483395,26
125,True,49,60,199,16,280,0.8226246202389995,6858.476561624495,26
125,True,49,75,199,16,280,0.8226246202389995,6515.115916917349,26
125,True,99,60,199,16,280,0.8226246202389995,6969.305497020356,26
125,True,99,75,199,16,280,0.8226246202389995,6587.598560477748,26
125,True,198,60,199,16,280,0.8226246202389995,6858.476561624495,26
125,True,198,75,199,16,280,0.8226246202389995,6562.8151958483395,26
150,True,49,60,199,16,280,0.8226246202389995,7066.982472919305,26
150,True,49,75,199,16,280,0.8226246202389995,6515.115916917349,26
150,True,99,60,199,16,280,0.8226246202389995,6935.570476740963,26
150,True,99,75,199,16,280,0.8226246202389995,6515.115916917349,26
150,True,198,60,199,16,280,0.8226246202389995,7228.223255877681,26
150,True,198,75,199,16,280,0.8226246202389995,6668.4432095712555,26
100,True,49,60,199,30,200,0.7604849429697761,8211.666994610316,27
100,True,49,75,199,30,200,0.7604849429697761,7940.066466751161,27
100,True,99,60,199,30,200,0.7604849429697761,8143.29019769567,27
100,True,99,75,199,30,200,0.7604849429697761,7932.626139139155,27
100,True,198,60,199,30,200,0.7604849429697761,8143.29019769567,27
100,True,198,75,199,30,200,0.7604849429697761,7812.230644051845,27
125,True,49,60,199,30,200,0.7604849429697761,8076.284034057487,27
125,True,49,75,199,30,200,0.7604849429697761,7867.182235964232,27
125,True,99,60,199,30,200,0.7604849429697761,8076.284034057487,27
125,True,99,75,199,30,200,0.7604849429697761,7812.230644051845,27
125,True,198,60,199,30,200,0.7604849429697761,8143.29019769567,27
125,True,198,75,199,30,200,0.7604849429697761,7812.230644051845,27
150,True,49,60,199,30,200,0.7604849429697761,8143.29019769567,27
150,True,49,75,199,30,200,0.7604849429697761,7812.230644051845,27
150,True,99,60,199,30,200,0.7604849429697761,8076.284034057487,27
150,True,99,75,199,30,200,0.7604849429697761,7812.230644051845,27
150,True,198,60,199,30,200,0.7604849429697761,8076.284034057487,27
150,True,198,75,199,30,200,0.7604849429697761,7867.182235964232,27
100,False,49,60,199,84,55,0.6212407496608339,12747.321114192171,28
100,False,49,75,199,84,55,0.6212407496608339,12747.321114192171,28
100,False,99,60,199,84,55,0.6212407496608339,12747.321114192171,28
100,False,99,75,199,84,55,0.6212407496608339,12747.321114192171,28
100,False,198,60,199,84,55,0.6212407496608339,12747.321114192171,28
100,False,198,75,199,84,55,0.6212407496608339,12747.321114192171,28
125,False,49,60,199,84,55,0.6212407496608339,12747.321114192171,28
125,False,49,75,199,84,55,0.6212407496608339,12747.321114192171,28
125,False,99,60,199,84,55,0.6212407496608339,12747.321114192171,28
125,False,99,75,199,84,55,0.6212407496608339,12747.321114192171,28
125,False,198,60,199,84,55,0.6212407496608339,12747.321114192171,28
125,False,198,75,199,84,55,0.6212407496608339,12747.321114192171,28
150,False,49,60,199,84,55,0.6212407496608339,12747.321114192171,28
150,False,49,75,199,84,55,0.6212407496608339,12747.321114192171,28
150,False,99,60,199,84,55,0.6212407496608339,12747.321114192171,28
150,False,99,75,199,84,55,0.6212407496608339,12747.321114192171,28
150,False,198,60,199,84,55,0.6212407496608339,12747.321114192171,28
150,False,198,75,199,84,55,0.6212407496608339,12747.321114192171,28
100,True,7,60,31,11,45,0.6241546370626967,1773.5358384291144,20
100,True,7,75,31,11,45,0.6241546370626967,1745.1354902253438,20
100,True,15,60,31,11,45,0.6241546370626967,1773.5358384291144,20
100,True,15,75,31,11,45,0.6241546370626967,1773.5358384291144,20
100,True,30,60,31,11,45,0.6241546370626967,1773.5358384291144,20
100,True,30,75,31,11,45,0.6241546370626967,1773.5358384291144,20
125,True,7,60,31,11,45,0.6241546370626967,1773.5358384291144,20
125,True,7,75,31,11,45,0.6241546370626967,1745.1354902253438,20
125,True,15,60,31,11,45,0.6241546370626967,1773.5358384291144,20
125,True,15,75,31,11,45,0.6241546370626967,1773.5358384291144,20
125,True,30,60,31,11,45,0.6241546370626967,1773.5358384291144,20
125,True,30,75,31,11,45,0.6241546370626967,1773.5358384291144,20
150,True,7,60,31,11,45,0.6241546370626967,1773.5358384291144,20
150,True,7,75,31,11,45,0.6241546370626967,1745.1354902253438,20
150,True,15,60,31,11,45,0.6241546370626967,1773.5358384291144,20
150,True,15,75,31,11,45,0.6241546370626967,1773.5358384291144,20
150,True,30,60,31,11,45,0.6241546370626967,1773.5358384291144,20
150,True,30,75,31,11,45,0.6241546370626967,1773.5358384291144,20
100,False,7,60,31,7,140,0.7224129907274088,1119.273622220881,21
100,False,7,75,31,7,140,0.7224129907274088,1108.000639134921,21
100,False,15,60,31,7,140,0.7224129907274088,1115.6028777728852,21
100,False,15,75,31,7,140,0.7224129907274088,1113.1370274863252,21
100,False,30,60,31,7,140,0.7224129907274088,1152.7673359598396,21
100,False,30,75,31,7,140,0.7224129907274088,1152.7673359598396,21
125,False,7,60,31,7,140,0.7224129907274088,1119.273622220881,21
125,False,7,75,31,7,140,0.7224129907274088,1108.000639134921,21
125,False,15,60,31,7,140,0.7224129907274088,1115.6028777728852,21
125,False,15,75,31,7,140,0.7224129907274088,1113.1370274863252,21
125,False,30,60,31,7,140,0.7224129907274088,1152.7673359598396,21
125,False,30,75,31,7,140,0.7224129907274088,1152.7673359598396,21
150,False,7,60,31,7,140,0.7224129907274088,1119.273622220881,21
150,False,7,75,31,7,140,0.7224129907274088,1108.000639134921,21
150,False,15,60,31,7,140,0.7224129907274088,1115.6028777728852,21
150,False,15,75,31,7,140,0.7224129907274088,1113.1370274863252,21
150,False,30,60,31,7,140,0.7224129907274088,1152.7673359598396,21
150,False,30,75,31,7,140,0.7224129907274088,1152.7673359598396,21
100,True,7,60,31,11,50,0.6896805197323047,1869.417552291523,22
100,True,7,75,31,11,50,0.6896805197323047,1869.417552291523,22
100,True,15,60,31,11,50,0.6896805197323047,1869.417552291523,22
100,True,15,75,31,11,50,0.6896805197323047,1869.417552291523,22
100,True,30,60,31,11,50,0.6896805197323047,1869.417552291523,22
100,True,30,75,31,11,50,0.6896805197323047,1869.417552291523,22
125,True,7,60,31,11,50,0.6896805197323047,1869.417552291523,22
125,True,7,75,31,11,50,0.6896805197323047,1869.417552291523,22
125,True,15,60,31,11,50,0.6896805197323047,1869.417552291523,22
125,True,15,75,31,11,50,0.6896805197323047,1869.417552291523,22
125,True,30,60,31,11,50,0.6896805197323047,1869.417552291523,22
125,True,30,75,31,11,50,0.6896805197323047,1869.417552291523,22
150,True,7,60,31,11,50,0.6896805197323047,1869.417552291523,22
150,True,7,75,31,11,50,0.6896805197323047,1869.417552291523,22
150,True,15,60,31,11,50,0.6896805197323047,1869.417552291523,22
150,True,15,75,31,11,50,0.6896805197323047,1869.417552291523,22
150,True,30,60,31,11,50,0.6896805197323047,1869.417552291523,22
150,True,30,75,31,11,50,0.6896805197323047,1869.417552291523,22
100,True,7,60,31,3,280,0.7308450186521588,746.7346879150452,23
100,True,7,75,31,3,280,0.7308450186521588,741.1893126616957,23
100,True,15,60,31,3,280,0.7308450186521588,746.7346879150452,23
100,True,15,75,31,3,280,0.7308450186521588,741.1893126616957,23
100,True,30,60,31,3,280,0.7308450186521588,746.7346879150452,23
100,True,30,75,31,3,280,0.7308450186521588,741.1893126616957,23
125,True,7,60,31,3,280,0.7308450186521588,746.7346879150452,23
125,True,7,75,31,3,280,0.7308450186521588,741.1893126616957,23
125,True,15,60,31,3,280,0.7308450186521588,746.7346879150452,23
125,True,15,75,31,3,280,0.7308450186521588,741.1893126616957,23
125,True,30,60,31,3,280,0.7308450186521588,746.7346879150452,23
125,True,30,75,31,3,280,0.7308450186521588,741.1893126616957,23
150,True,7,60,31,3,280,0.7308450186521588,746.7346879150452,23
150,True,7,75,31,3,280,0.7308450186521588,741.1893126616957,23
150,True,15,60,31,3,280,0.7308450186521588,746.7346879150452,23
150,True,15,75,31,3,280,0.7308450186521588,741.1893126616957,23
150,True,30,60,31,3,280,0.7308450186521588,746.7346879150452,23
150,True,30,75,31,3,280,0.7308450186521588,741.1893126616957,23
100,True,7,60,31,5,100,0.7208010243982235,1250.5764405060636,24
100,True,7,75,31,5,100,0.7208010243982235,1233.9743684873424,24
100,True,15,60,31,5,100,0.7208010243982235,1237.794838011153,24
100,True,15,75,31,5,100,0.7208010243982235,1191.3596496654138,24
100,True,30,60,31,5,100,0.7208010243982235,1237.794838011153,24
100,True,30,75,31,5,100,0.7208010243982235,1201.0489836521272,24
125,True,7,60,31,5,100,0.7208010243982235,1250.5764405060636,24
125,True,7,75,31,5,100,0.7208010243982235,1233.9743684873424,24
125,True,15,60,31,5,100,0.7208010243982235,1237.794838011153,24
125,True,15,75,31,5,100,0.7208010243982235,1191.3596496654138,24
125,True,30,60,31,5,100,0.7208010243982235,1237.794838011153,24
125,True,30,75,31,5,100,0.7208010243982235,1201.0489836521272,24
150,True,7,60,31,5,100,0.7208010243982235,1250.5764405060636,24
150,True,7,75,31,5,100,0.7208010243982235,1233.9743684873424,24
150,True,15,60,31,5,100,0.7208010243982235,1237.794838011153,24
150,True,15,75,31,5,100,0.7208010243982235,1191.3596496654138,24
150,True,30,60,31,5,100,0.7208010243982235,1237.794838011153,24
150,True,30,75,31,5,100,0.7208010243982235,1201.0489836521272,24
100,False,7,60,31,4,160,0.6795049963318173,1023.4013455899315,25
100,False,7,75,31,4,160,0.6795049963318173,993.0271389982312,25
100,False,15,60,31,4,160,0.6795049963318173,1013.248280753638,25
100,False,15,75,31,4,160,0.6795049963318173,999.0844045073042,25
100,False,30,60,31,4,160,0.6795049963318173,1013.248280753638,25
100,False,30,75,31,4,160,0.6795049963318173,999.0844045073042,25
125,False,7,60,31,4,160,0.6795049963318173,1023.4013455899315,25
125,False,7,75,31,4,160,0.6795049963318173,992.9524285967553,25
125,False,15,60,31,4,160,0.6795049963318173,1013.248280753638,25
125,False,15,75,31,4,160,0.6795049963318173,999.0844045073042,25
125,False,30,60,31,4,160,0.6795049963318173,1013.248280753638,25
125,False,30,75,31,4,160,0.6795049963318173,999.0844045073042,25
150,False,7,60,31,4,160,0.6795049963318173,1023.4013455899315,25
150,False,7,75,31,4,160,0.6795049963318173,993.0271389982312,25
150,False,15,60,31,4,160,0.6795049963318173,1013.248280753638,25
150,False,15,75,31,4,160,0.6795049963318173,999.0844045073042,25
150,False,30,60,31,4,160,0.6795049963318173,1013.248280753638,25
150,False,30,75,31,4,160,0.6795049963318173,999.0844045073042,25
100,False,7,60,31,5,100,0.9259567343494302,1009.4825096580702,26
100,False,7,75,31,5,100,0.9259567343494302,1009.4825096580702,26
100,False,15,60,31,5,100,0.9259567343494302,1009.4825096580702,26
100,False,15,75,31,5,100,0.9259567343494302,1009.4825096580702,26
100,False,30,60,31,5,100,0.9259567343494302,1009.4825096580702,26
100,False,30,75,31,5,100,0.9259567343494302,1009.4825096580702,26
125,False,7,60,31,5,100,0.9259567343494302,1009.4825096580702,26
